bitcoin 	Internet archive continues to accept and expand accepting crypto for donations (now it's taking BTC, BCH, ZEC, ETH). Donation link here: https:// archive.org/donate/bitcoin .php … https:// twitter.com/internetarchiv e/status/959640651024314368 …	VitalikButerin	1804	542	2018-02-06 08:26:06	960776599795879936	https://twitter.com/VitalikButerin/status/960776599795879936			
	"I respect @jerome_corsi as a reporter who is rarely wrong - if this is true it is shocking news. in the famous ""tarmac"" meeting, he alleges Bill Clinton offered Loretta Lynch a Supreme Court nomination in exchange for non-prosecution of Hillary. Whoa. https:// twitter.com/jerome_corsi/s tatus/960930676068495360 …"	TonyGallippi	1	0	2018-02-06 19:00:41	960936300126797825	https://twitter.com/TonyGallippi/status/960936300126797825			@jerome_corsi
	Well the kids keep coming back! Not sure who’s most surprised, me or them	robdgill	1	0	2018-02-06 18:27:59	960928067249164290	https://twitter.com/robdgill/status/960928067249164290			
	At least someone has a cunning plan #Brexit https:// twitter.com/tony_robinson/ status/960795743442427904 …	robdgill	0	0	2018-02-06 17:01:32	960906315236302849	https://twitter.com/robdgill/status/960906315236302849		#Brexit	
	Are ‘huge swathes’ of Tory MPs about to defect? http:// uk.businessinsider.com/anna-soubry-th eresa-may-purge-brexiteers-conservatives-party-2018-2 …	robdgill	0	0	2018-02-06 11:49:16	960827727308906496	https://twitter.com/robdgill/status/960827727308906496			
	I used to have a decent sized crypto portfolio...	robdgill	1	0	2018-02-06 11:37:41	960824815748820992	https://twitter.com/robdgill/status/960824815748820992			
bitcoin 	The cliff edge is fast approaching for bitcoin miners https://www. bloomberg.com/gadfly/article s/2018-02-06/bitcoin-crash-sees-miners-fried-in-this-game-of-chicken …	robdgill	0	0	2018-02-06 09:58:09	960799766870417408	https://twitter.com/robdgill/status/960799766870417408			
	All true but when markets react like this the Fed often capitulates.	robdgill	0	0	2018-02-06 09:26:53	960791898637119489	https://twitter.com/robdgill/status/960791898637119489			
	European stocks head for worst day since Brexit vote; FTSE down 3% https://www. ft.com/content/d771aa 20-0b10-11e8-839d-41ca06376bf2?segmentid=acee4131-99c2-09d3-a635-873e61754ec6 …	robdgill	0	0	2018-02-06 09:24:18	960791247744126977	https://twitter.com/robdgill/status/960791247744126977			
	Given the market falls and downbeat economic news in recent days at what point to central banks come out and start dampening rate expectations? Odds on a Fed statement in the next day or so?	robdgill	0	0	2018-02-06 08:50:02	960782625114873859	https://twitter.com/robdgill/status/960782625114873859			
	Triple whammy blow to economic growth https://www. thetimes.co.uk/article/triple -whammy-blow-to-economic-growth-56vjjsrkj …	robdgill	0	1	2018-02-06 08:47:20	960781943523586048	https://twitter.com/robdgill/status/960781943523586048			
	Poll shows Jeremy Corbyn will haemorrhage votes to the Lib Dems if Labour backs Brexit at next election http://www. huffingtonpost.co.uk/entry/poll-jer emy-corbyn-will-haemorrhage-votes-to-the-lib-dems-if-labour-backs-brexit-at-next-election_uk_5a78e706e4b018ad894f0bc9 …	robdgill	0	0	2018-02-06 08:31:12	960777881604558849	https://twitter.com/robdgill/status/960777881604558849			
	Compliance officers sweat as cryptocurrency trades go mainstream https://www. reuters.com/article/us-cry pto-currency-conflicts/compliance-officers-sweat-as-cryptocurrency-trades-go-mainstream-idUSKBN1FQ0L1 …	robdgill	0	0	2018-02-06 08:25:46	960776514966048768	https://twitter.com/robdgill/status/960776514966048768			
	EU risks 'serious' impact on financial markets without trade deal, watchdog warns' http://www. telegraph.co.uk/business/2018/ 02/05/eu-risks-serious-impact-financial-markets-without-trade-deal/ …	robdgill	0	0	2018-02-06 07:58:34	960769669459267584	https://twitter.com/robdgill/status/960769669459267584			
	Barnier: trade barriers 'unavoidable' if UK leaves single market https://www. theguardian.com/politics/2018/ feb/05/barnier-new-trade-barriers-unavoidable-if-uk-leaves-single-market?CMP=share_btn_tw …	robdgill	0	0	2018-02-06 07:57:39	960769440525832192	https://twitter.com/robdgill/status/960769440525832192			
	Dow Jones suffers biggest one day points fall ever as global stock markets plunge https://www. theguardian.com/business/2018/ feb/05/stock-markets-continue-to-fall-amid-interest-rate-hike-fears?CMP=share_btn_tw …	robdgill	0	0	2018-02-06 07:56:33	960769163693383681	https://twitter.com/robdgill/status/960769163693383681			
	Nikkei shares suffer biggest one-day points-drop since 1990 http:// p.dw.com/p/2sAnR?tw	robdgill	0	0	2018-02-06 07:53:44	960768453794848768	https://twitter.com/robdgill/status/960768453794848768			
	Digital certification of education degrees for batches graduating in 2019 powered by blockchain solution. This wide-scale adoption will curb the problem of fake education certificates & prove to be game-changing for Indian blockchain ecosystem. #Blockchain #IndiaChain	kgauravITC	12	3	2018-02-06 18:00:24	960921125684432896	https://twitter.com/kgauravITC/status/960921125684432896		#Blockchain #IndiaChain	
	Job portal 'Indeed' has reported 290 percent increase in Blockchain and cryptocurrency jobs posted and 52 percent increase in job search related to keywords blockchain & cryptocurrencies in India. Speaks highly of the pace at which our ecosystem is evolving. #Blockchain #Crypto	kgauravITC	4	1	2018-02-06 15:50:05	960888333953064960	https://twitter.com/kgauravITC/status/960888333953064960		#Blockchain #Crypto	
bitcoin 	Bitcoin ATM installations have gone up parabolically in the last few weeks despite the slow market. 5 BTMs pop up every day on an average. Though, it would be in our best interest if the BTM's have identification features incorporated to disrupt black market operations. #Crypto	kgauravITC	8	4	2018-02-06 13:32:04	960853600586125312	https://twitter.com/kgauravITC/status/960853600586125312		#Crypto	
	#Blockchain #blockchaintechnology #Crypto pic.twitter.com/gX6efycm3h	kgauravITC	17	6	2018-02-06 10:31:03	960808043893190656	https://twitter.com/kgauravITC/status/960808043893190656		#Blockchain #blockchaintechnology #Crypto	
	(2/2)We need more visionary people like Clyde who understand the implications of using cryptocurrencies on monetary and financial policies at the state level. #Blockchain #BlockchainTechnology #Crypto #Blockchainforgood	kgauravITC	7	1	2018-02-06 07:34:01	960763491136233472	https://twitter.com/kgauravITC/status/960763491136233472		#Blockchain #BlockchainTechnology #Crypto #Blockchainforgood	
	(1/2)NY based lawmaker Clyde Vanel submitted a bill that calls for the setting up of a task force whose sole purpose will be to study the creation of a state-backed cryptocurrency. He has been working religiously on bills related to cryptocurrency and blockchain.	kgauravITC	8	0	2018-02-06 07:34:00	960763488649011202	https://twitter.com/kgauravITC/status/960763488649011202			
	the medium of crypto media is economics @profjasonpotts https:// twitter.com/profjasonpotts /status/960768859429941248 …	tonilanec	3	1	2018-02-06 09:13:20	960788486641958912	https://twitter.com/tonilanec/status/960788486641958912			@profjasonpotts
	the business model for media is broken. the longer we choose to perpetuate this false standard of integrity, the further away we will be from the power of truth and peace https:// twitter.com/profjasonpotts /status/960765083616886784 …	tonilanec	10	1	2018-02-06 09:12:50	960788362025091073	https://twitter.com/tonilanec/status/960788362025091073			
	if you haven't signed up for http:// earn.com -- do it. http:// earn.com/tonilane/refer ral/?a=bmla1albtk2phgbf … https:// fb.me/VuhTIpHL	tonilanec	3	0	2018-02-06 03:44:45	960705795909287936	https://twitter.com/tonilanec/status/960705795909287936			
	blockchain protocols are engines of consent -- you have a choice, own that right.	tonilanec	4	3	2018-02-06 02:55:52	960693492602224640	https://twitter.com/tonilanec/status/960693492602224640			
	thank you <3	tonilanec	1	0	2018-02-06 02:41:38	960689914202398720	https://twitter.com/tonilanec/status/960689914202398720			
	speaking with former world leaders about the future of all government is compelling to say the least. thank you for indulging in http:// cultu.re , @VicenteFoxQue . you remain a man of admiration, ahead of your peers. https:// twitter.com/profjasonpotts /status/960372706477670400 …	tonilanec	2	0	2018-02-06 02:17:26	960683821938098176	https://twitter.com/tonilanec/status/960683821938098176			@VicenteFoxQue
	Dow briefly plunges more than 1,000 points, now negative for the year https:// fb.me/FohqTazC	tonilanec	1	0	2018-02-06 00:11:39	960652167584481280	https://twitter.com/tonilanec/status/960652167584481280			
	Child abuse images behind Apple's Telegram ban - http://www. bbc.co.uk/news/technolog y-42959845 …	Anne_Connelly	0	0	2018-02-06 22:36:51	960990698290974720	https://twitter.com/Anne_Connelly/status/960990698290974720			
	Listening to @RonPaul at the #SatoshiRoundTable pic.twitter.com/UrTdr3uQbq	Anne_Connelly	2	1	2018-02-06 22:34:58	960990226473766913	https://twitter.com/Anne_Connelly/status/960990226473766913		#SatoshiRoundTable	@RonPaul
	pic.twitter.com/4pU4R7p9yj	Anne_Connelly	5	2	2018-02-06 21:33:28	960974746207780865	https://twitter.com/Anne_Connelly/status/960974746207780865			
	This company will tell you which vitamins and supplements to take based on your DNA http:// tcrn.ch/2nGYeqa	Anne_Connelly	0	1	2018-02-06 20:16:56	960955485569650689	https://twitter.com/Anne_Connelly/status/960955485569650689			
	German industrial workers have won the right to a 28-hour working week. Find out more and see some of today's other top headlines in the #DailyRundown https://www. linkedin.com/pulse/ftse-100 -nosedives-councils-facing-higher-fees-more-rundown-uk-/ …	emilyspaven	1	0	2018-02-06 16:48:26	960903018349780992	https://twitter.com/emilyspaven/status/960903018349780992		#DailyRundown	
	BBC News - Child abuse images behind Apple's Telegram ban http://www. bbc.co.uk/news/technolog y-42959845 …	emilyspaven	1	1	2018-02-06 15:08:36	960877893592272897	https://twitter.com/emilyspaven/status/960877893592272897			
bitcoin 	..see you in Nairobi ? https:// twitter.com/BitcoinAfricai o/status/959086630568120321 …	PaoloTasca	1	0	2018-02-06 22:05:19	960982762198110208	https://twitter.com/PaoloTasca/status/960982762198110208			
	Looking forward to sharing my insights @TheInsuranceNet conference #TINtech London Market 2018! 16:30 Panel discussion: Will Cyber-Physical Systems be the saviour of the London market? #Insurtech #insurance #DigitalTransformation #innovation #blockchain pic.twitter.com/M2WuL9z5B8	PaoloTasca	9	1	2018-02-06 15:45:40	960887220675796996	https://twitter.com/PaoloTasca/status/960887220675796996		#TINtech #Insurtech #insurance #DigitalTransformation #innovation #blockchain	@TheInsuranceNet
	#494107 am I a gopher or a cat? #KittiesInSingapore @CryptoKitties	LaBlogga	1	3	2018-02-06 15:35:59	960884783168368641	https://twitter.com/LaBlogga/status/960884783168368641		#494107 #KittiesInSingapore	@CryptoKitties
	#494113 cryptos dig my symmetric features, pick me to breed; #CryptoKittyBreedingFitness #KittiesInSingapore @CryptoKitties	LaBlogga	1	0	2018-02-06 15:35:52	960884754064158721	https://twitter.com/LaBlogga/status/960884754064158721		#494113 #CryptoKittyBreedingFitness #KittiesInSingapore	@CryptoKitties
	#496317 eh, less roughage #KittiesInSingapore @CryptoKitties	LaBlogga	1	0	2018-02-06 15:35:44	960884719599599616	https://twitter.com/LaBlogga/status/960884719599599616		#496317 #KittiesInSingapore	@CryptoKitties
	#495280 I'm a gravitational wavecat with a Kip Thorne side warp #KittiesInSingapore @CryptoKitties	LaBlogga	1	0	2018-02-06 15:35:36	960884689174110209	https://twitter.com/LaBlogga/status/960884689174110209		#495280 #KittiesInSingapore	@CryptoKitties
	#495277 Polkadotted Prada: day wear, evening wear, it says it all #KittiesInSingapore @CryptoKitties	LaBlogga	1	0	2018-02-06 15:35:28	960884652427771904	https://twitter.com/LaBlogga/status/960884652427771904		#495277 #KittiesInSingapore	@CryptoKitties
	#494120 I'm wearing a purpley horned toak epigenetic side chain #KittiesInSingapore @CryptoKitties	LaBlogga	0	0	2018-02-06 15:35:12	960884587424444416	https://twitter.com/LaBlogga/status/960884587424444416		#494120 #KittiesInSingapore	@CryptoKitties
	#495279 help! free my centralized version from YouTube's 100 million image convolutional neural net corpus #KittiesInSingapore @CryptoKitties	LaBlogga	1	0	2018-02-06 15:34:53	960884508257017856	https://twitter.com/LaBlogga/status/960884508257017856		#495279 #KittiesInSingapore	@CryptoKitties
	#495888 Lizardo Blue #KittiesInSingapore @CryptoKitties	LaBlogga	0	0	2018-02-06 15:34:35	960884430167465984	https://twitter.com/LaBlogga/status/960884430167465984		#495888 #KittiesInSingapore	@CryptoKitties
	Transactions is Transaction Value. i.e. Outputs without the UTXO	woonomic	7	0	2018-02-06 22:06:05	960982955714924544	https://twitter.com/woonomic/status/960982955714924544			
	NVT Signal and NVT Ratio are two different response time adaptions of the same fundamental data. Earnings of companies are reported quarterly, the BTC blockchain reports every 10mins. Time to break out of the traditional finance wisdom and create our own in this new domain.	woonomic	26	1	2018-02-06 21:25:15	960972678806024193	https://twitter.com/woonomic/status/960972678806024193			
	Seeing too much FUD lately. Bounce is all I'm saying about this chart. Time to buy. Disclaimer: this is not investment advice, just data. pic.twitter.com/J9wkobAiiN	woonomic	504	199	2018-02-06 21:03:09	960967115972009986	https://twitter.com/woonomic/status/960967115972009986			
	Hmmm.... thinking crypto needs a used Lambo price and inventory index	woonomic	73	9	2018-02-06 11:00:47	960815529236844545	https://twitter.com/woonomic/status/960815529236844545			
	Indeed, I will monitor the qualify of the buying during the next few days.	PeterLBrandt	1	0	2018-02-06 23:43:54	961007572382707712	https://twitter.com/PeterLBrandt/status/961007572382707712			
	If you think human behavior is predictable my guess is that you are not married.	PeterLBrandt	65	2	2018-02-06 23:38:07	961006117579980801	https://twitter.com/PeterLBrandt/status/961006117579980801			
	Strong opinions, weakly held -- that is my answer to holding too tight to assumptions.	PeterLBrandt	19	3	2018-02-06 23:37:14	961005893868437505	https://twitter.com/PeterLBrandt/status/961005893868437505			
	Drew, I am not into the nicknames of your generation. I have no idea what MAU and DAU even mean.	PeterLBrandt	2	0	2018-02-06 23:30:35	961004218835378176	https://twitter.com/PeterLBrandt/status/961004218835378176			
	History will likely record the 13.5% correction in $ DJIA as great buying opportunity, although outside chance of new lows before big turn up $ YM_F $ DIA pic.twitter.com/LzSAN3Fgmj	PeterLBrandt	318	107	2018-02-06 23:26:07	961003096573800450	https://twitter.com/PeterLBrandt/status/961003096573800450			
